dataset,backbone,horizon,seed,method,status,mse,mae,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,prediction_path,output_dir,test_threshold_leakage,blocker_reason
ETTm1,DLinear,192,2028,median_smoothing,completed,4.212283658525231,1.5184741180589805,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_192_seed2028/ETTm1_DLinear_192_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_192_seed2028,False,
ETTm1,DLinear,336,2026,raw_no_correction,completed,6.858987927962367,1.9778403145255286,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,HalluGuard-LRBN,completed,4.740725409499909,1.6761918531279354,-30.88301861309356,-15.251406252681058,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,RevIN,completed,4.749778757937927,1.6767607043297317,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,DishTS,completed,4.540566847613706,1.6428868237668595,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,SAN,completed,4.760355069500482,1.681580824983475,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,NST,completed,4.735744615332767,1.6742986736583063,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,TAFAS,completed,6.112489548013803,1.8402336658817946,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,matched_sparse_smoothing,completed,6.855569442758376,1.976975807354736,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,naive_smoothing,completed,6.855569442758376,1.976975807354736,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,ema_smoothing,completed,6.841081447773012,1.9742421938402157,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2026,median_smoothing,completed,6.857101070330978,1.977315707674037,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026/ETTm1_DLinear_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2026,False,
ETTm1,DLinear,336,2027,raw_no_correction,completed,4.843964415592741,1.6705168000473398,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,HalluGuard-LRBN,completed,4.73432764651808,1.6747519326387479,-2.2633685896151445,0.25352229868553533,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,RevIN,completed,4.740044625492937,1.6759918451069826,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,DishTS,completed,4.659539028153514,1.6575712957115434,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,SAN,completed,4.774860162933708,1.6807673983001254,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,NST,completed,4.738736194438854,1.674409692236693,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,TAFAS,completed,5.4371185210442246,1.7446385932375366,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,matched_sparse_smoothing,completed,4.8408153724849,1.669690013162028,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,naive_smoothing,completed,4.8408153724849,1.669690013162028,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,ema_smoothing,completed,4.84069910112776,1.6689105518768022,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2027,median_smoothing,completed,4.841658783554854,1.6699394784345933,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027/ETTm1_DLinear_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2027,False,
ETTm1,DLinear,336,2028,raw_no_correction,completed,6.465115954714781,1.8974962430815643,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,HalluGuard-LRBN,completed,4.732551097971601,1.6748639964908758,-26.798666394833678,-11.732947951935342,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,RevIN,completed,4.737510168170278,1.674838161171098,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,DishTS,completed,4.5268852662691454,1.6373958764302283,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,SAN,completed,4.774864369499484,1.6809328774947676,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,NST,completed,4.752692966710273,1.6779335840290601,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,TAFAS,completed,6.787453928652878,1.9475267274316377,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,matched_sparse_smoothing,completed,6.461836280257479,1.8966942319481255,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,naive_smoothing,completed,6.461836280257479,1.8966942319481255,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,ema_smoothing,completed,6.445430845730377,1.8941745560460261,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,336,2028,median_smoothing,completed,6.461671037277889,1.8967965138438199,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028/ETTm1_DLinear_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_336_seed2028,False,
ETTm1,DLinear,720,2026,raw_no_correction,completed,7.521448137376452,2.0544284751947557,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,HalluGuard-LRBN,completed,6.631980383535453,1.98145962657242,-11.825751339305963,-3.551783354999417,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,RevIN,completed,6.640666450970561,1.9819239301402225,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,DishTS,completed,6.227290194475573,1.9224958092347135,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,SAN,completed,6.598007337989863,1.972541909960262,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,NST,completed,6.6484057341438785,1.9831858397592077,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,TAFAS,completed,7.653913791409869,2.069725300134837,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,matched_sparse_smoothing,completed,7.518400676366128,2.053726330158772,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,naive_smoothing,completed,7.518400676366128,2.053726330158772,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,ema_smoothing,completed,7.513641794937658,2.053138049914062,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2026,median_smoothing,completed,7.518741298033301,2.0538629686123047,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026/ETTm1_DLinear_720_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm1_DLinear_720_seed2026,False,
ETTm1,DLinear,720,2027,raw_no_correction,completed,7.418922676489726,2.042217013299218,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm1_DLinear_720_seed2027/ETTm1_DLinear_720_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_720_seed2027,False,
ETTm1,DLinear,720,2027,HalluGuard-LRBN,completed,6.646848700400726,1.9836591102878243,-10.40682063631249,-2.8673692673235096,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm1_DLinear_720_seed2027/ETTm1_DLinear_720_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm1_DLinear_720_seed2027,False,
